,timestamp,actual_low,var_low,garch_low,hybrid_low,actual_close,var_close,garch_close,hybrid_close,actual_high,var_high,garch_high,hybrid_high
16,2025-04-14 14:30:00+00:00,5465.75,5460.4698602442895,5463.9614615965775,5462.215660920434,5475.75,5466.410267321757,5468.591862090481,5467.501064706119,5481.5,5473.42890407722,5471.816515622443,5472.622709849832
17,2025-04-14 14:45:00+00:00,5473.0,5469.054430123356,5465.043525889865,5467.04897800661,5480.25,5474.837728598753,5475.0181847869035,5474.927956692828,5481.5,5482.914196006034,5482.578921249715,5482.746558627875
18,2025-04-14 15:00:00+00:00,5476.75,5474.676202335325,5474.8413800620465,5474.758791198686,5481.25,5481.291831421669,5479.740503345276,5480.516167383473,5484.5,5486.891497171006,5480.816830724664,5483.854163947835
19,2025-04-14 15:15:00+00:00,5481.0,5476.152817561768,5476.417314904429,5476.285066233098,5493.25,5480.262917798799,5480.118243209584,5480.1905805041915,5497.75,5485.043615198368,5484.572914298531,5484.808264748449
20,2025-04-14 15:30:00+00:00,5444.75,5487.263033082426,5479.477682297443,5483.370357689934,5459.75,5492.837454255026,5491.905253162652,5492.37135370884,5496.5,5500.885072141191,5498.5133313549795,5499.699201748085
21,2025-04-14 15:45:00+00:00,5444.25,5447.240108389151,5440.273112385775,5443.756610387463,5457.75,5461.850888509697,5460.996857479833,5461.423872994766,5472.5,5478.199259941343,5494.661454388351,5486.430357164847
22,2025-04-14 16:00:00+00:00,5452.0,5446.097813956173,5447.4710853029455,5446.784449629559,5466.75,5461.013222840301,5458.645650781597,5459.829436810949,5487.75,5470.841669877657,5470.162795483462,5470.502232680559
23,2025-04-14 16:15:00+00:00,5449.25,5450.060374562741,5453.55882931796,5451.809601940351,5474.25,5462.846933548983,5467.556758358378,5465.20184595368,5477.0,5482.675893576325,5491.163132663044,5486.919513119685
24,2025-04-14 16:30:00+00:00,5468.75,5458.085908234713,5447.536153746029,5452.811030990371,5476.75,5471.707273514071,5473.610748224289,5472.65901086918,5483.5,5486.012916868034,5475.363776062017,5480.6883464650255
25,2025-04-14 16:45:00+00:00,5472.0,5461.842762322221,5474.948730680629,5468.395746501425,5477.25,5477.18614803997,5476.937665952054,5477.061906996012,5492.25,5486.218816934422,5484.26047809205,5485.2396475132355
26,2025-04-14 17:00:00+00:00,5457.25,5465.842929886495,5470.286460484838,5468.064695185666,5460.0,5476.014609717495,5476.582131312363,5476.298370514929,5484.5,5490.256493704546,5494.317270851421,5492.286882277984
27,2025-04-14 17:15:00+00:00,5437.25,5450.751597552123,5453.998711255521,5452.375154403822,5438.5,5464.055041288843,5460.50138718387,5462.278214236357,5465.75,5477.336782904034,5482.07812471284,5479.707453808437
28,2025-04-14 17:30:00+00:00,5421.5,5428.172301612585,5437.254773057703,5432.713537335144,5435.25,5442.791176095149,5440.339386041893,5441.5652810685215,5452.5,5454.405109577103,5465.240039376194,5459.822574476648
29,2025-04-14 17:45:00+00:00,5404.75,5423.28715839289,5420.492722427872,5421.889940410381,5409.75,5434.899005781353,5437.164617011251,5436.031811396301,5435.5,5451.613343061046,5453.272975061916,5452.443159061481
30,2025-04-14 18:00:00+00:00,5391.0,5396.539111031469,5405.114689524732,5400.826900278101,5406.75,5408.140882703783,5412.878599610442,5410.509741157112,5421.25,5425.472214244275,5435.817620429582,5430.644917336928
31,2025-04-14 18:15:00+00:00,5403.75,5392.341414391837,5393.685744298842,5393.013579345339,5410.5,5405.893528967154,5409.231827397981,5407.562678182568,5432.25,5421.984786447824,5422.659382003751,5422.322084225788
32,2025-04-14 18:30:00+00:00,5406.25,5396.460474541262,5409.426727388733,5402.943600964997,5427.75,5410.2827866894795,5412.352523733824,5411.317655211652,5431.5,5429.368011515832,5436.2101369082675,5432.78907421205
33,2025-04-14 18:45:00+00:00,5405.75,5414.466115364625,5407.294059403686,5410.880087384156,5407.75,5426.74166143554,5427.1888143792585,5426.9652379074,5432.25,5442.154949847279,5431.899835519626,5437.0273926834525
34,2025-04-14 19:00:00+00:00,5405.5,5396.070265742464,5406.9874603367125,5401.528863039588,5420.5,5410.636993752541,5409.0014861165655,5409.819239934553,5443.5,5423.664285465477,5432.805848465176,5428.235066965327
35,2025-04-14 19:15:00+00:00,5412.25,5409.578905707837,5407.10086534128,5408.339885524559,5425.5,5421.45586433419,5419.731083320714,5420.593473827452,5438.25,5442.380198050943,5445.264378996347,5443.822288523645
36,2025-04-14 19:30:00+00:00,5417.0,5414.680253553383,5411.568095770877,5413.124174662131,5423.0,5425.814051898732,5425.040836726717,5425.427444312725,5434.5,5444.726722240728,5436.346058677734,5440.5363904592305
37,2025-04-14 19:45:00+00:00,5418.5,5413.765130942272,5416.487561515981,5415.126346229126,5442.5,5421.531100211952,5422.0517309556,5421.791415583776,5448.0,5433.930981504026,5434.273294310676,5434.102137907351
38,2025-04-14 20:00:00+00:00,5440.25,5430.714397008513,5418.021717565496,5424.368057287004,5445.5,5440.142790262374,5441.503474335554,5440.823132298964,5451.5,5458.623011713062,5449.721120254125,5454.172065983593
39,2025-04-14 20:15:00+00:00,5442.25,5437.044487312574,5442.245000040224,5439.644743676399,5456.5,5443.365190691485,5443.971017431422,5443.668104061454,5458.25,5456.614293023968,5450.274084335625,5453.444188679796
40,2025-04-14 20:30:00+00:00,5453.5,5447.697822485483,5439.245990081235,5443.471906283358,5465.0,5455.05347880376,5454.574423700892,5454.813951252327,5466.25,5464.579315849682,5458.231864486696,5461.4055901681895
41,2025-04-14 20:45:00+00:00,5456.5,5456.985251143089,5453.306094955647,5455.145673049367,5460.5,5464.808971019469,5463.50770522135,5464.15833812041,5465.75,5472.841712138395,5466.486166873092,5469.663939505744
42,2025-04-14 21:00:00+00:00,5459.5,5453.0064418397615,5455.406189242368,5454.206315541065,5476.75,5459.13288341524,5459.151164599818,5459.142024007529,5479.0,5464.540394180345,5464.129402292975,5464.334898236661
43,2025-04-14 21:15:00+00:00,5462.75,5468.59277645363,5456.750723525402,5462.671749989516,5466.0,5476.813521564373,5475.164567622765,5475.989044593569,5476.75,5485.032539282527,5479.667996062942,5482.350267672735
44,2025-04-14 21:30:00+00:00,5459.25,5457.8336762237695,5462.505990672636,5460.169833448203,5469.5,5466.141785248147,5465.632182651581,5465.886983949865,5474.25,5472.110184475698,5475.264279282768,5473.687231879233
45,2025-04-14 21:45:00+00:00,5436.0,5461.880127269365,5457.236694432926,5459.558410851146,5442.75,5469.850480004549,5468.751678536675,5469.301079270612,5470.75,5474.802369442828,5473.336519265626,5474.069444354227
46,2025-04-14 22:00:00+00:00,5431.5,5431.020417986253,5433.611928135982,5432.316173061117,5437.75,5443.995931323582,5444.639768298072,5444.317849810827,5447.75,5456.176152653023,5470.9392337510735,5463.5576932020485
47,2025-04-14 22:15:00+00:00,5405.75,5428.011617108083,5433.437384794671,5430.724500951376,5417.25,5438.854594927807,5438.656693823967,5438.755644375887,5439.25,5446.117387055285,5445.718341894044,5445.917864474664
48,2025-04-14 22:30:00+00:00,5417.5,5401.521625460195,5403.917313835026,5402.71946964761,5426.5,5416.19972848426,5420.259710445977,5418.229719465119,5432.5,5429.421371668459,5440.8226659076445,5435.122018788052
49,2025-04-14 22:45:00+00:00,5425.25,5414.873356635274,5422.077295722672,5418.475326178973,5432.25,5426.088525686589,5427.285074622443,5426.686800154515,5435.0,5435.533072984549,5433.857877517182,5434.6954752508655
50,2025-04-15 11:00:00+00:00,5445.0,5445.09606281726,5447.488904977723,5446.292483897491,5445.0,5452.139632788751,5452.020378580004,5452.080005684378,5451.5,5454.200489669745,5452.853387014523,5453.526938342134
51,2025-04-15 11:15:00+00:00,5442.5,5438.797156896502,5445.845642383226,5442.321399639864,5456.75,5444.510010586342,5445.509509279148,5445.0097599327455,5458.75,5447.281120574032,5451.972460981724,5449.626790777877
52,2025-04-15 11:30:00+00:00,5440.0,5450.302016546597,5441.78511060816,5446.043563577378,5442.25,5457.032325536452,5456.4441782960575,5456.738251916255,5459.0,5463.726395459678,5459.669664852776,5461.698030156227
53,2025-04-15 11:45:00+00:00,5440.25,5434.9609424553955,5440.91289138048,5437.936916917938,5445.25,5443.654029683904,5442.816244496762,5443.235137090333,5445.75,5450.430674682997,5458.6855703145275,5454.558122498762
54,2025-04-15 12:00:00+00:00,5441.25,5440.1487323653155,5440.214406850297,5440.1815696078065,5452.0,5445.9814901529735,5445.273337943642,5445.627414048308,5453.75,5448.21026009324,5444.51071677679,5446.360488435015
55,2025-04-15 12:15:00+00:00,5449.5,5444.510345918801,5441.615523123084,5443.062934520943,5452.0,5449.901864482152,5452.062141938464,5450.982003210308,5455.0,5456.850629295633,5455.794172035266,5456.322400665449
56,2025-04-15 12:30:00+00:00,5444.0,5446.380358107788,5450.549820629394,5448.465089368591,5444.0,5450.754164665944,5451.273263911844,5451.013714288894,5454.75,5455.017444901834,5454.671969038248,5454.844706970041
57,2025-04-15 12:45:00+00:00,5438.5,5439.137354888569,5442.841419120712,5440.989387004641,5449.25,5445.971078897818,5444.669954806145,5445.320516851982,5449.5,5450.423387630543,5454.225725648977,5452.32455663976
58,2025-04-15 13:00:00+00:00,5442.5,5444.264220362419,5438.346469997002,5441.3053451797105,5443.0,5449.754999846104,5449.029028735879,5449.392014290991,5452.0,5454.294757536683,5449.836659239968,5452.065708388326
59,2025-04-15 13:15:00+00:00,5443.0,5437.324312129711,5443.583611659643,5440.4539618946765,5447.75,5442.363550684724,5443.1864863669425,5442.775018525834,5450.75,5447.251311008891,5452.391252873871,5449.821281941381
60,2025-04-15 13:30:00+00:00,5434.25,5443.4662739665155,5441.875433191453,5442.670853578984,5434.5,5447.394132435965,5447.578626719542,5447.486379577753,5452.5,5452.051420790221,5450.661966488869,5451.356693639545
61,2025-04-15 13:45:00+00:00,5419.25,5429.599415855572,5433.892156419231,5431.745786137401,5425.0,5436.314322899299,5435.590839866319,5435.952581382809,5435.75,5444.226982813527,5452.68837841099,5448.457680612259
62,2025-04-15 14:00:00+00:00,5423.5,5419.378031289707,5419.351736554026,5419.364883921867,5430.25,5426.407040642608,5425.864077474574,5426.135559058591,5434.75,5432.77935447914,5434.6074491495,5433.69340181432
63,2025-04-15 14:15:00+00:00,5413.0,5423.7577848943465,5425.430037085308,5424.593910989827,5418.5,5429.422820615225,5431.066746960559,5430.244783787892,5430.25,5437.078678048964,5436.041802164628,5436.560240106796
64,2025-04-15 14:30:00+00:00,5418.5,5410.60067514128,5411.868606425278,5411.234640783279,5432.5,5415.962209224236,5419.37539495408,5417.668802089158,5433.25,5425.282399596363,5430.8350215544415,5428.058710575402
65,2025-04-15 14:45:00+00:00,5425.5,5425.001936236913,5421.141407702504,5423.071671969708,5433.75,5432.820327273445,5432.499490414846,5432.659908844146,5436.0,5440.399079580444,5433.776998466234,5437.088039023339
66,2025-04-15 15:00:00+00:00,5433.75,5424.9873134380305,5427.651383142177,5426.319348290104,5439.5,5432.168566186287,5433.74588889031,5432.957227538299,5444.0,5438.545348357439,5437.028136982526,5437.786742669982
67,2025-04-15 15:15:00+00:00,5437.75,5433.556227218822,5433.225953801396,5433.391090510108,5449.75,5439.215478058103,5438.359323397611,5438.787400727857,5449.75,5444.413804098178,5444.369834305333,5444.391819201755
68,2025-04-15 15:30:00+00:00,5444.25,5442.670909124773,5438.290511343056,5440.480710233915,5470.5,5450.087955549408,5448.926487324994,5449.507221437201,5475.0,5455.627926203911,5449.7172213475815,5452.672573775746
69,2025-04-15 15:45:00+00:00,5462.25,5460.434467534071,5443.634244906006,5452.034356220039,5467.25,5469.326789301669,5467.814605210858,5468.570697256263,5482.0,5481.016562714073,5476.215655509589,5478.616109111831
70,2025-04-15 16:00:00+00:00,5464.75,5458.695791692057,5462.494461973135,5460.595126832596,5469.75,5468.609086448352,5465.8251531862,5467.2171198172755,5485.0,5476.862461078481,5480.103821572656,5478.483141325568
71,2025-04-15 16:15:00+00:00,5433.0,5463.355124553239,5461.935031533017,5462.645078043128,5446.0,5471.149455590953,5468.3833492249705,5469.766402407961,5478.0,5480.898957954079,5483.308852309134,5482.103905131607
72,2025-04-15 16:30:00+00:00,5445.25,5434.095023499254,5428.564940490055,5431.329981994654,5469.25,5447.963200858753,5446.792117496126,5447.377659177439,5471.25,5465.390903293238,5476.8676563842,5471.129279838719
73,2025-04-15 16:45:00+00:00,5442.5,5456.1557161126575,5449.256334600883,5452.706025356771,5458.0,5468.4188103826,5467.925882979276,5468.172346680938,5470.75,5482.927781980812,5470.117207887823,5476.522494934317
74,2025-04-15 17:00:00+00:00,5456.25,5440.829156936362,5439.69689983593,5440.263028386145,5466.75,5452.549283234345,5458.777452218443,5455.6633677263935,5468.75,5468.901816391815,5471.36548221608,5470.133649303948
75,2025-04-15 17:15:00+00:00,5453.25,5455.412279191381,5457.397617359335,5456.404948275358,5454.0,5464.884503561584,5465.760626298921,5465.322564930252,5472.5,5474.143536520439,5468.775785071434,5471.4596607959365
76,2025-04-15 17:30:00+00:00,5449.5,5440.920774378418,5455.098358688634,5448.009566533526,5455.5,5454.910204874134,5455.558766414468,5455.2344856443015,5467.5,5465.948875955762,5473.361573411029,5469.655224683395
77,2025-04-15 17:45:00+00:00,5446.5,5446.634791177872,5447.730731022971,5447.182761100422,5462.25,5458.268794987296,5454.728487844512,5456.498641415904,5465.0,5467.302591621316,5467.218821657143,5467.26070663923
78,2025-04-15 18:00:00+00:00,5457.0,5450.940568597656,5447.042654479861,5448.991611538759,5461.25,5463.281354001835,5462.627569856802,5462.954461929319,5468.75,5471.525500552435,5465.16036946819,5468.342935010312
79,2025-04-15 18:15:00+00:00,5455.5,5453.4955973500755,5456.974809287871,5455.235203318973,5461.75,5459.646164037839,5460.668060288266,5460.157112163053,5468.5,5467.780170963512,5469.699687874676,5468.739929419094
80,2025-04-15 18:30:00+00:00,5451.5,5454.908631869164,5454.6332822592485,5454.770957064206,5459.0,5461.0409483672975,5461.875203489738,5461.458075928517,5466.5,5469.514551782503,5468.101034696883,5468.807793239694
81,2025-04-15 18:45:00+00:00,5436.75,5452.217340611447,5451.4316822354,5451.824511423424,5442.0,5459.56397515681,5459.007857513565,5459.285916335188,5463.5,5467.361070334827,5466.489398575038,5466.925234454932
82,2025-04-15 19:00:00+00:00,5436.25,5432.591583234599,5436.141974997098,5434.366779115849,5445.0,5443.035110183028,5442.885576204934,5442.960343193981,5451.25,5452.982159307972,5463.6576577603055,5458.319908534138
83,2025-04-15 19:15:00+00:00,5425.5,5436.646637248196,5436.828638233352,5436.7376377407745,5429.5,5445.794051046702,5445.717052340322,5445.755551693512,5446.75,5453.705807328721,5450.454670188891,5452.080238758806
84,2025-04-15 19:30:00+00:00,5427.5,5419.272849567812,5425.1343786423095,5422.20361410506,5440.25,5428.388238118194,5431.130221429445,5429.759229773819,5444.5,5438.648012545761,5447.646728616956,5443.147370581359
85,2025-04-15 19:45:00+00:00,5425.25,5430.91470871849,5429.4101445519445,5430.162426635217,5434.75,5439.935276679295,5440.373657439149,5440.154467059222,5442.5,5449.098606255399,5445.3527525454265,5447.225679400413
86,2025-04-15 20:00:00+00:00,5421.75,5423.8250703737685,5426.868809109802,5425.346939741786,5425.25,5433.991588898873,5435.9506267982315,5434.971107848552,5439.75,5443.295963831619,5442.82595880643,5443.0609613190245
87,2025-04-15 20:15:00+00:00,5419.5,5416.732205988953,5421.672528168841,5419.202367078898,5426.25,5425.720853224052,5425.6130722596645,5425.666962741859,5432.25,5433.918074942662,5440.389961084034,5437.154018013349
88,2025-04-15 20:30:00+00:00,5425.75,5417.615395711487,5421.005994814387,5419.310695262937,5438.0,5427.019711728141,5427.318657172426,5427.169184450284,5438.75,5434.395840216922,5432.189273618951,5433.292556917936
89,2025-04-15 20:45:00+00:00,5431.75,5429.360935903666,5426.5418454949495,5427.951390699308,5438.0,5436.385223631015,5437.210929921422,5436.798076776218,5444.0,5444.358261678187,5440.236490381417,5442.297376029802
90,2025-04-15 21:00:00+00:00,5431.75,5429.971522100442,5432.017606554228,5430.994564327335,5441.5,5437.717926407628,5437.659037014002,5437.688481710815,5443.75,5443.881187248058,5444.319092720552,5444.100139984305
91,2025-04-15 21:15:00+00:00,5429.0,5434.9770542059005,5431.318096395028,5433.147575300464,5435.0,5441.919845958502,5441.004819750734,5441.462332854619,5444.75,5447.454368812163,5443.138561533072,5445.296465172617
92,2025-04-15 21:30:00+00:00,5429.5,5427.749468103379,5428.84561234859,5428.297540225984,5432.75,5435.0878865072245,5435.01251340527,5435.050199956247,5438.75,5441.761091967589,5445.1041395381535,5443.432615752871
93,2025-04-15 21:45:00+00:00,5422.75,5426.276413386144,5429.196456074425,5427.736434730285,5428.25,5432.599701241716,5432.527572627658,5432.563636934687,5438.75,5437.24744061296,5437.979182195668,5437.613311404314
94,2025-04-15 22:00:00+00:00,5426.5,5420.663016242479,5421.456565774383,5421.059791008431,5428.25,5428.552236029674,5428.849688817592,5428.7009624236325,5434.25,5435.36368629083,5439.069790840783,5437.216738565806
95,2025-04-15 22:15:00+00:00,5422.0,5422.609542904625,5427.647674835271,5425.128608869948,5423.0,5429.013299860651,5428.442534398344,5428.727917129498,5429.5,5433.740687129177,5434.201700860377,5433.971193994777
96,2025-04-15 22:30:00+00:00,5420.75,5417.842909978745,5421.711888828941,5419.7773994038425,5426.0,5423.201359013249,5423.7721456928,5423.486752353025,5426.5,5427.987696252425,5429.451027445282,5428.719361848854
97,2025-04-15 22:45:00+00:00,5422.5,5422.076984585623,5420.955226825625,5421.516105705624,5425.5,5425.712575993739,5426.130640399264,5425.921608196501,5426.25,5430.075950337276,5427.175699455065,5428.62582489617
98,2025-04-16 11:00:00+00:00,5384.25,5378.439301902995,5384.356993541129,5381.398147722061,5391.5,5390.420841772257,5387.8352826526725,5389.128062212464,5395.25,5402.756002453114,5409.440132129182,5406.098067291147
99,2025-04-16 11:15:00+00:00,5389.25,5382.982491787945,5382.057634065699,5382.520062926822,5397.25,5389.1213394164915,5390.648631615008,5389.88498551575,5405.5,5400.408327419847,5394.914558119504,5397.661442769676
100,2025-04-16 11:30:00+00:00,5391.0,5384.665775783076,5389.758993296528,5387.212384539803,5394.5,5391.758905440839,5396.335127357394,5394.047016399117,5402.5,5409.933079634096,5407.204392502226,5408.568736068161
101,2025-04-16 11:45:00+00:00,5382.5,5384.391367797833,5386.929039122551,5385.660203460192,5383.0,5393.975901888888,5393.442036663264,5393.7089692760765,5397.25,5404.153486712792,5401.250297633524,5402.701892173158
102,2025-04-16 12:00:00+00:00,5382.75,5375.8038046966985,5380.493781933554,5378.148793315127,5388.0,5387.133162437426,5384.245247516511,5385.6892049769685,5396.5,5393.896699896362,5396.77493903666,5395.335819466511
103,2025-04-16 12:15:00+00:00,5386.75,5382.958855487651,5383.976003064704,5383.467429276177,5390.0,5388.535199897367,5388.253518577181,5388.394359237274,5396.0,5397.816313806219,5398.083283886774,5397.949798846496
104,2025-04-16 12:30:00+00:00,5380.75,5385.159010852842,5386.936407694447,5386.047709273644,5386.75,5389.009512567754,5389.897724508437,5389.453618538096,5390.25,5397.503136875082,5395.915807583187,5396.709472229135
105,2025-04-16 12:45:00+00:00,5384.5,5382.211716778836,5379.448496786323,5380.83010678258,5388.0,5386.112475689545,5386.781144136675,5386.44680991311,5390.0,5392.052202921154,5389.993513792286,5391.02285835672
106,2025-04-16 13:00:00+00:00,5378.75,5384.063508968431,5386.426823304232,5385.245166136331,5386.75,5387.297717751777,5388.263000289336,5387.780359020557,5390.0,5392.6386610496465,5390.822631557682,5391.730646303664
107,2025-04-16 13:15:00+00:00,5382.75,5381.23935058584,5377.940880502438,5379.590115544139,5387.0,5384.603913502336,5386.634660365333,5385.619286933835,5389.25,5391.324826671135,5390.39177047037,5390.858298570753
108,2025-04-16 13:30:00+00:00,5384.25,5382.049177747569,5383.267165187911,5382.65817146774,5392.5,5387.0614106409685,5386.914250832263,5386.987830736615,5394.5,5390.129313152055,5389.197233732667,5389.663273442361
109,2025-04-16 13:45:00+00:00,5382.75,5386.2734907045715,5384.8765084522265,5385.574999578399,5387.5,5391.894047233683,5392.2582836690835,5392.0761654513835,5395.75,5395.696992394138,5395.273674982297,5395.485333688217
110,2025-04-16 14:00:00+00:00,5382.75,5381.70148603764,5381.888701726826,5381.795093882233,5386.25,5388.154360854292,5387.373543911751,5387.763952383021,5392.25,5392.523169587769,5395.4735284281915,5393.99834900798
111,2025-04-16 14:15:00+00:00,5385.0,5380.920326875033,5383.559370693594,5382.239848784314,5387.5,5387.297672359071,5386.33465349113,5386.8161629251,5391.0,5390.54565809271,5391.692903556159,5391.119280824434
112,2025-04-16 14:30:00+00:00,5376.75,5382.831387641367,5384.899084210157,5383.865235925762,5379.25,5387.4015631721395,5387.557368190872,5387.479465681506,5392.0,5391.272137657454,5391.402883486467,5391.33751057196
113,2025-04-16 14:45:00+00:00,5373.25,5374.121822846799,5375.483423374113,5374.802623110456,5376.0,5379.459969262852,5379.514239100227,5379.4871041815395,5380.75,5386.166138005166,5392.262398786771,5389.214268395968
114,2025-04-16 15:00:00+00:00,5366.5,5371.7342423683485,5373.91840809269,5372.826325230519,5371.75,5377.293521391382,5376.694010103495,5376.993765747438,5377.5,5381.420412315161,5379.825152570226,5380.622782442693
115,2025-04-16 15:15:00+00:00,5363.25,5366.2267045492645,5366.491370594036,5366.35903757165,5367.25,5370.668593307407,5372.463276237873,5371.5659347726405,5374.75,5376.550483456197,5378.4777170756615,5377.514100265929
116,2025-04-16 15:30:00+00:00,5365.5,5361.716206621528,5363.523230696478,5362.619718659003,5375.0,5366.400047133599,5367.880363726886,5367.1402054302425,5388.75,5372.51946712865,5375.523824343586,5374.0216457361175
117,2025-04-16 15:45:00+00:00,5348.5,5368.049275097575,5367.261482234581,5367.655378666079,5348.75,5375.684904953608,5375.233640578868,5375.459272766238,5377.5,5386.704230144217,5390.0352549028285,5388.369742523522
118,2025-04-16 16:00:00+00:00,5346.0,5341.372721524439,5346.928228600631,5344.150475062535,5351.0,5352.070288735949,5350.100356163117,5351.085322449533,5365.25,5363.3710966973495,5375.916593376422,5369.643845036886
119,2025-04-16 16:15:00+00:00,5349.0,5344.900541084737,5348.292594226247,5346.596567655492,5367.0,5353.712465344163,5352.09114224013,5352.901803792146,5371.5,5363.643110874181,5364.911774596368,5364.277442735274
120,2025-04-16 16:30:00+00:00,5362.5,5356.988393959894,5350.557450333889,5353.772922146892,5376.75,5363.498496520654,5367.016300617577,5365.257398569115,5379.25,5379.346116364226,5374.1412009976575,5376.743658680942
121,2025-04-16 16:45:00+00:00,5364.75,5367.838631162972,5363.396967071106,5365.617799117039,5372.0,5373.23653752805,5375.237704660818,5374.237121094434,5377.0,5386.224102982945,5379.099377914439,5382.6617404486915
122,2025-04-16 17:00:00+00:00,5366.5,5363.784572907838,5365.254129913581,5364.5193514107095,5376.25,5371.42973449003,5371.762281440703,5371.596007965366,5380.5,5379.58471739458,5376.056828399041,5377.820772896811
123,2025-04-16 17:15:00+00:00,5368.25,5368.846141447325,5366.289219595694,5367.567680521509,5396.5,5375.196311403153,5375.525103004418,5375.360707203786,5401.0,5384.066106119831,5381.304725186849,5382.68541565334
124,2025-04-16 17:30:00+00:00,5380.5,5383.317244892796,5367.938824785272,5375.628034839034,5382.5,5394.3519980967385,5394.646105562254,5394.499051829496,5397.25,5407.9849508221705,5402.298659392163,5405.141805107167
125,2025-04-16 17:45:00+00:00,5363.0,5371.659199632044,5380.1435490145395,5375.901374323292,5366.75,5383.950337628449,5381.685056814691,5382.817697221571,5384.25,5389.9564677124545,5394.553910065027,5392.25518888874
126,2025-04-16 18:00:00+00:00,5356.5,5356.928601837255,5359.525067982008,5358.226834909632,5364.25,5368.630228236131,5367.611631870408,5368.12093005327,5368.25,5374.978993672594,5382.95956084685,5378.969277259722
127,2025-04-16 18:15:00+00:00,5358.5,5354.1810561096845,5357.168643603948,5355.674849856816,5364.25,5364.25099572288,5365.395127620702,5364.823061671791,5367.25,5370.97488400839,5368.824810620489,5369.89984731444
128,2025-04-16 18:30:00+00:00,5354.25,5353.095966065509,5359.946786929957,5356.5213764977325,5364.25,5361.008794952909,5364.496750238596,5362.7527725957525,5370.25,5367.56430760803,5368.506302982092,5368.035305295061
